clientId,recommendations
1000482713.1493808431,418495
1000482713.1493808431,417307
1000482713.1493808431,416761
1000482713.1493808431,418523
1000482713.1493808431,416693
1000482713.1493808431,416968
1000482713.1493808431,416738
1000482713.1493808431,417082
1000482713.1493808431,416828
1000490684.1528200592,416773
1000490684.1528200592,416703
1000490684.1528200592,417325
1000490684.1528200592,416592
1000490684.1528200592,416785
1000490684.1528200592,415811
1000490684.1528200592,416564
1000490684.1528200592,415809
1000490684.1528200592,416951
1000490684.1528200592,416064
1000494795.1420708907,416614
1000494795.1420708907,416537
1000494795.1420708907,416773
1000494795.1420708907,418199
1000494795.1420708907,416634
1000494795.1420708907,416703
1000494795.1420708907,417355
1000494795.1420708907,415809
1000494795.1420708907,416677
1000494795.1420708907,416693
1000510233.1505400801,417933
1000510233.1505400801,417923
1000510233.1505400801,417759
1000510233.1505400801,417886
1000510233.1505400801,417971
1000510233.1505400801,417884
1000510233.1505400801,417998
1000510233.1505400801,417753
1000510233.1505400801,417979
1000510233.1505400801,417975
1000513958.1538662843,417933
1000513958.1538662843,418084
1000513958.1538662843,417996
1000513958.1538662843,418137
1000513958.1538662843,416773
1000513958.1538662843,417787
1000513958.1538662843,417325
1000513958.1538662843,417636
1000513958.1538662843,417759
1000513958.1538662843,417458
1000517299.1529879589,418218
1000517299.1529879589,418468
1000517299.1529879589,417307
1000517299.1529879589,418495
1000517299.1529879589,417996
1000517299.1529879589,417325
1000517299.1529879589,416761
1000517299.1529879589,418523
1000517299.1529879589,416693
1000517299.1529879589,418103
100051995.1530782968,416915
100051995.1530782968,416898
100051995.1530782968,416932
100051995.1530782968,416900
100051995.1530782968,416981
100051995.1530782968,416879
100051995.1530782968,415426
100051995.1530782968,416917
100051995.1530782968,416926
100051995.1530782968,416911
1000520030.1517244884,418179
1000520030.1517244884,418199
1000520030.1517244884,418311
1000520030.1517244884,418468
1000520030.1517244884,418183
1000520030.1517244884,418306
1000520030.1517244884,418462
1000520030.1517244884,418173
1000520030.1517244884,418146
1000520030.1517244884,418377
1000548257.1516539930,417933
1000548257.1516539930,417923
1000548257.1516539930,417759
1000548257.1516539930,417886
1000548257.1516539930,417971
1000548257.1516539930,417884
1000548257.1516539930,417998
1000548257.1516539930,417753
1000548257.1516539930,417979
1000548257.1516539930,417975
1000554637.1531562522,417605
1000554637.1531562522,417933
1000554637.1531562522,417636
1000554637.1531562522,417614
1000554637.1531562522,417890
1000554637.1531562522,417683
1000554637.1531562522,417458
1000554637.1531562522,417599
1000554637.1531562522,416773
1000554637.1531562522,417996
1000557867.1538474967,416988
1000557867.1538474967,416951
1000557867.1538474967,417683
1000557867.1538474967,416996
1000557867.1538474967,417121
1000557867.1538474967,416992
1000557867.1538474967,417060
1000557867.1538474967,405301
1000557867.1538474967,415093
1000557867.1538474967,417493
1000568286.1509751030,417355
1000568286.1509751030,417325
1000568286.1509751030,416773
1000568286.1509751030,418179
1000568286.1509751030,418451
1000568286.1509751030,417933
1000568286.1509751030,417770
1000568286.1509751030,416703
1000568286.1509751030,418137
1000568286.1509751030,417307
1000572095.1534558559,416687
1000572095.1534558559,416773
1000572095.1534558559,417458
1000572095.1534558559,416951
1000572095.1534558559,417325
1000572095.1534558559,417636
1000572095.1534558559,417355
1000572095.1534558559,417493
1000572095.1534558559,418468
1000572095.1534558559,416703
1000575551.1517458134,416988
1000575551.1517458134,416915
1000575551.1517458134,416951
1000575551.1517458134,418137
1000575551.1517458134,416898
1000575551.1517458134,416981
1000575551.1517458134,416996
1000575551.1517458134,417060
1000575551.1517458134,417121
1000575551.1517458134,417493
1000577728.1497839300,417636
1000577728.1497839300,417683
1000577728.1497839300,417373
1000577728.1497839300,417325
1000577728.1497839300,417706
1000577728.1497839300,417693
1000577728.1497839300,416773
1000577728.1497839300,417470
1000577728.1497839300,417614
1000577728.1497839300,417738
1000588104.1538620407,417605
1000588104.1538620407,417890
1000588104.1538620407,417614
1000588104.1538620407,417636
1000588104.1538620407,417599
1000588104.1538620407,416761
1000588104.1538620407,417221
1000588104.1538620407,417513
1000588104.1538620407,417683
1000588104.1538620407,417519
1000594873.1538567123,417641
1000594873.1538567123,417373
1000594873.1538567123,417636
1000594873.1538567123,417683
1000594873.1538567123,417325
1000594873.1538567123,417307
1000594873.1538567123,417614
1000594873.1538567123,417639
1000594873.1538567123,417693
1000594873.1538567123,417309
1000596331.1537768925,417996
1000596331.1537768925,417975
1000596331.1537768925,417979
1000596331.1537768925,418199
1000596331.1537768925,417923
1000596331.1537768925,417886
1000596331.1537768925,417998
1000596331.1537768925,418311
1000596331.1537768925,415811
1000596331.1537768925,417121
1000614805.1538734405,418137
1000614805.1538734405,418270
1000614805.1538734405,418199
1000614805.1538734405,418146
1000614805.1538734405,415947
1000614805.1538734405,417886
1000614805.1538734405,418168
1000614805.1538734405,418105
1000614805.1538734405,418079
1000614805.1538734405,418311
1000629258.1536109422,417325
1000629258.1536109422,417673
1000629258.1536109422,416773
1000629258.1536109422,417641
1000629258.1536109422,417307
1000629258.1536109422,416915
1000629258.1536109422,417355
1000629258.1536109422,416703
1000629258.1536109422,417309
1000629258.1536109422,417614
1000629925.1502523315,417373
1000629925.1502523315,417329
1000629925.1502523315,417325
1000629925.1502523315,416773
1000629925.1502523315,417636
1000629925.1502523315,417428
1000629925.1502523315,417614
1000629925.1502523315,417309
1000629925.1502523315,417513
1000629925.1502523315,417307
1000633906.1538550447,416988
1000633906.1538550447,417865
1000633906.1538550447,418295
1000633906.1538550447,416614
1000633906.1538550447,418179
1000633906.1538550447,417373
1000633906.1538550447,417355
1000633906.1538550447,416915
1000633906.1538550447,416687
1000633906.1538550447,416116
1000642369.1538629642,417683
1000642369.1538629642,417636
1000642369.1538629642,417770
1000642369.1538629642,417693
1000642369.1538629642,417787
1000642369.1538629642,417759
1000642369.1538629642,417738
1000642369.1538629642,417706
1000642369.1538629642,417834
1000642369.1538629642,417731
1000643812.1522760096,418137
1000643812.1522760096,418270
1000643812.1522760096,418199
1000643812.1522760096,418146
1000643812.1522760096,415947
1000643812.1522760096,417886
1000643812.1522760096,418168
1000643812.1522760096,418105
1000643812.1522760096,418079
1000643812.1522760096,418311
1000651267.1315583820,417996
1000651267.1315583820,417636
1000651267.1315583820,417975
1000651267.1315583820,417979
1000651267.1315583820,417706
1000651267.1315583820,417373
1000651267.1315583820,417614
1000651267.1315583820,418199
1000651267.1315583820,417923
1000651267.1315583820,417121
1000659813.1538652477,418218
1000659813.1538652477,418295
1000659813.1538652477,418103
1000659813.1538652477,417933
1000659813.1538652477,417683
1000659813.1538652477,417636
1000659813.1538652477,417693
1000659813.1538652477,417858
1000659813.1538652477,417325
1000659813.1538652477,418250
1000661362.1526135761,417996
1000661362.1526135761,418451
1000661362.1526135761,417933
1000661362.1526135761,417975
1000661362.1526135761,417979
1000661362.1526135761,417923
1000661362.1526135761,417886
1000661362.1526135761,418495
1000661362.1526135761,417998
1000661362.1526135761,418199
1000667913.1538791364,417641
1000667913.1538791364,418084
1000667913.1538791364,417933
1000667913.1538791364,418451
